COL video title VAL David Dante - Speedy Gonzales.wmv COL channel name VAL delwoodjef	COL video title VAL Quincy Jones - "A Taste of Honey" (1962) COL channel name VAL martsie74	0
COL video title VAL Willie Nelson - "Please Come Home For Christmas" COL channel name VAL RonjaGM	COL video title VAL The Challengers - Miserlou COL channel name VAL Gabriel Viau Hernandez	0
COL video title VAL Johnny Griffin and Eddie "Lockjaw" Davis - I'll Remember April COL channel name VAL brassgolem	COL video title VAL 5Roy Hamilton -- Speak Low COL channel name VAL Vintfy	0
COL video title VAL Johnny Griffin and Eddie "Lockjaw" Davis - I'll Remember April COL channel name VAL brassgolem	COL video title VAL 5Roy Hamilton -- Speak Low COL channel name VAL Vintfy	0
COL video title VAL Johnny Griffin and Eddie "Lockjaw" Davis - I'll Remember April COL channel name VAL brassgolem	COL video title VAL 5Roy Hamilton -- Speak Low COL channel name VAL Vintfy	0
COL video title VAL SOMEDAY\, SWEETHEART~ Jimmy Dorsey & His Orchestra   1942 COL channel name VAL MrRJDB1969	COL video title VAL Blue skies/Bobby Vinton COL channel name VAL finfer song	0
COL video title VAL Sam Cooke-baby\, won't you please come home.wmv COL channel name VAL steve howard	COL video title VAL Lee Curtis & The All Stars - Skinnie Minnie COL channel name VAL timotastic	0
COL video title VAL Skylark - Menuhin & Grappelli COL channel name VAL Dana Leslie Meade	COL video title VAL Little Drummer Boy - Jennifer Nettles (ft. Idina Menzel) COL channel name VAL Rebel Warrior	0
COL video title VAL Herb Alpert & The Tijuana Brass - Martha My Dear COL channel name VAL gebjgbtl571e	COL video title VAL Pretty Purdie And The Playboys ‎- Never Can Say Goodbye [HQ] COL channel name VAL N-dimensional harmonic oscillator	0
COL video title VAL Jimmie Lunceford - Solitude COL channel name VAL OnlyJazzHQ	COL video title VAL Rebecca Martin "But Not For Me" from "When I Was Long Ago" COL channel name VAL Rebecca Martin	0
COL video title VAL Linda Ronstadt - Anyone Who Ever Loved COL channel name VAL George K	COL video title VAL Skylark - Menuhin & Grappelli COL channel name VAL Dana Leslie Meade	0
COL video title VAL The Clark Sisters - You're Driving Me Crazy COL channel name VAL Jazz Everyday!	COL video title VAL Josh Caterer  Why Me Lord COL channel name VAL 1thess523	0
COL video title VAL SIXTEEN TONS - Lorne Greene COL channel name VAL Lamont Cranston	COL video title VAL Ben Sidran - Nardis COL channel name VAL Jazz Everyday!	0
COL video title VAL Dinah Shore - Far away places COL channel name VAL OnlyVocalHQ	COL video title VAL RAY CONNIFF His Orchestra and Chorus - HELLO\, DOLLY! COL channel name VAL rayconn3	0
COL video title VAL White Christmas – Robert Downey Jr. and Vonda Shepard COL channel name VAL TheGreta777	COL video title VAL Harrison Craig - Comin' Home Baby (Official Video) COL channel name VAL HarrisonCraigVEVO	0
COL video title VAL Do Nothing Till You Hear From Me - Ann Hampton Callaway COL channel name VAL MrBosnian78	COL video title VAL Andre Previn Quartet - Moonlight In Vermont COL channel name VAL backyardjazz	0
COL video title VAL Buddy Guy - Voodoo Child/Sunshine of Your Love - 10/8/13 The Birchmere Alexandria\, VA COL channel name VAL 1AnitrasDance	COL video title VAL Sufjan Stevens\, "Good King Wenceslas" [Track 5/9\, Vol. 8] COL channel name VAL Asthmatic Kitty Records	0
COL video title VAL Ghostbusters theme song - The Rasmus COL channel name VAL nom1nator	COL video title VAL Aretha Franklin - Didn\\\\\\'t I COL channel name VAL afitzpatrick100	0
COL video title VAL The Beatles - A Taste Of Honey COL channel name VAL DeutschMatheLehrer	COL video title VAL Santana "Every day I have the blues" COL channel name VAL SC Entertainment	0
COL video title VAL Headless Chickens - Supertrouper COL channel name VAL Grant Fell	COL video title VAL Bobby Vinton I Can't Stop Loving You COL channel name VAL sunsetgurl1	0
COL video title VAL 本田竹曠 Takehiro Honda Solo  - In A Sentimental Mood COL channel name VAL rujaka	COL video title VAL Norah Jones - I'll Be Your Baby Tonight COL channel name VAL acnn2	0
COL video title VAL Nine Inch Elvis - Suspicious Minds COL channel name VAL JackNoir2000	COL video title VAL Jerome Richardson - Girl You'll Be A Woman Soon COL channel name VAL TheDudeAbides	0
COL video title VAL Petula Clark   Blue Eyes Crying In The Rain COL channel name VAL bearzrecords	COL video title VAL The Royal Fart Orchestra (feat. Fartman) - When The Saints Go Marching In COL channel name VAL The Royal Fart Orchestra	0
COL video title VAL Olavi Virta - Köyhyydestä rikkauteen COL channel name VAL jsjukebox	COL video title VAL Dottie West-Rose Garden COL channel name VAL MyJustified	0
COL video title VAL Joe Hopkins' 52nd Street Jazz Band\, "Hindustan" COL channel name VAL Joe Hopkins	COL video title VAL The Second Time Around       CHICO  HAMILTON QUINTET COL channel name VAL tubaplayer lafeet	0
COL video title VAL Bye Bye Blackbird--Jimmy Scott COL channel name VAL DaMenke	COL video title VAL Stevie Ray Vaughan and Jeff Beck (Goin Down) COL channel name VAL stratocaster1959	0
COL video title VAL Billy Preston - 15 King of the Road (HQ) COL channel name VAL Murat MORSÜMBÜL	COL video title VAL Jonny Blu - King Of The Road - (from the CD "In Just That Kind Of A Mood") COL channel name VAL Jonny Blu Channel	1
COL video title VAL FATS DOMINO - LIL' LIZA JANE COL channel name VAL Music Legends Book	COL video title VAL Don't Leave Me This Way- Thelma Houston COL channel name VAL stewart8980	0
COL video title VAL Fred Hersch - Let Yourself Go COL channel name VAL Maxine Power	COL video title VAL Billy Paul- That's Life COL channel name VAL soulfuljakazz07	0
COL video title VAL Ballad of the Soldier's Wife - PJ Harvey Soundtrack COL channel name VAL byna	COL video title VAL Snow patrol - Crazy In Love [1-5] (HQ) COL channel name VAL rcttim	0
COL video title VAL the Beezlebubs doing I am the Walrus COL channel name VAL Rocky McDaniel	COL video title VAL Engerling I Am The Walrus 2011 COL channel name VAL Loren Massey	1
COL video title VAL Helen Merrill & Gordon Beck - I Love Paris / I Love Paris Too  (1984) COL channel name VAL TheRunner75	COL video title VAL Ganz Paris Träumt Von Der Liebe - CATERINA VALENTE COL channel name VAL Gustavo Morales Battaglini	1
COL video title VAL The Spinners - Cupid COL channel name VAL yankeestarz1	COL video title VAL Otis Redding - Cupid (Sam Cooke Cover) COL channel name VAL moloha06	1
COL video title VAL Ella Fitzgerald - How Deep Is The Ocean COL channel name VAL arqags79	COL video title VAL Enoch Light And His Orchestra - How Deep Is The Ocean? COL channel name VAL gebjgbtl571a	1
COL video title VAL Stella By Starlight COL channel name VAL Teicher - Topic	COL video title VAL J.R. Bailey - Stella By Starlight COL channel name VAL Tyron M	1
COL video title VAL Scrubbin' & Pickin' - Sweet Georgia Brown COL channel name VAL maaisan50	COL video title VAL The Soundbyte - Til Ungdommen COL channel name VAL paettie444	0
COL video title VAL Amii Stewart - Theme From Mahogany COL channel name VAL Antonio Borgese	COL video title VAL Deep Purple - Smoke on the Water/Georgia On My Mind live 1975 COL channel name VAL PeepDurpleLootbegs1	0
COL video title VAL Tommy Körberg - Anthem (Chess) COL channel name VAL maryjolly88	COL video title VAL Norwegian Wood - Beatles piano instrumental COL channel name VAL cesar augusto	0
COL video title VAL All I want for christmas is you - Magnus Carlsson COL channel name VAL SweChristmas	COL video title VAL Toni Childs Many Rivers To Cross COL channel name VAL darthsant	0
COL video title VAL Clocks   Friend 'n Fellow COL channel name VAL hrockx	COL video title VAL Shelly Berg Trio  She's Always a Woman COL channel name VAL Milton Page	0
COL video title VAL Connie Francis - Have Yourself a Merry Little Christmas // BEST CHRISTMAS SONGS COL channel name VAL Christmas Essentials	COL video title VAL The Baseballs fans españa- Tracklist de Good Ol' Christmas 2 Have Yourself a Merry Little Christmas COL channel name VAL Thebaseballsspainfan	1
COL video title VAL Linda Ronstadt - Anyone Who Ever Loved COL channel name VAL George K	COL video title VAL The Boys of Summer (acoustic Don Henley cover) - Mike Masse COL channel name VAL Mike Massé	0
COL video title VAL Hate Dept. - Master and Servant COL channel name VAL joeofpie3	COL video title VAL Elvis Deluxe - Search And Destroy (The Stooges cover) COL channel name VAL ElvisDeluxe666	0
COL video title VAL Something Wonderful - Nina Simone COL channel name VAL Amy B.	COL video title VAL Louis Armstrong & Duke Ellington "It Don't Mean a Thing (If It Ain't Got That Swing)" COL channel name VAL JazzyEdu	0
COL video title VAL Lou  Rawls  & Phoebe  Snow ......... A Lovers Question. COL channel name VAL JansLoveShack	COL video title VAL Jeff Beck - Greensleeves (1968) COL channel name VAL gollincho	0
COL video title VAL Johnnie Ray - Ain't Misbehavin' (1956) COL channel name VAL CatsPjamas1	COL video title VAL DEL SHANNON  "RED RUBBER BALL" COL channel name VAL websearch333	0
COL video title VAL La Vie En Rose COL channel name VAL Daniela Andrade	COL video title VAL Jackie Ryan / While We're Young COL channel name VAL mixi1 nanamo	0
COL video title VAL FLORENCE BALLARD   yours until tomorrow COL channel name VAL theSUPREMEscene	COL video title VAL Where or When - Simone Kopmajer COL channel name VAL yoichiro tani	0
COL video title VAL The Hollies - Blowin' In The Wind COL channel name VAL top401969	COL video title VAL Earl Bostic -- Bugle Call Rag (VintageMusic.es) COL channel name VAL VintageMusicFm	0
COL video title VAL The Troggs - Louie Louie (1966) COL channel name VAL Alex Nesic	COL video title VAL Natalia & Gabriel Rios - Hallelujah [HELP HAITI] *Official Videoclip* COL channel name VAL Top Act - Universal	0
COL video title VAL Kingmaker - Lady Madonna COL channel name VAL pageone99	COL video title VAL JOAN BAEZ ~ Don`t Make Promises ~.wmv COL channel name VAL Scout4Me1	0
COL video title VAL I Got You Babe ~ Etta James COL channel name VAL robotocho	COL video title VAL George Thorogood - Down in the bottom.wmv COL channel name VAL crazypatrick1993	0
COL video title VAL Petula Clark Ya Ya Twist COL channel name VAL boiskeepswinging	COL video title VAL François Glorieux plays The Beatles - 11 - In My Life (Debussy) COL channel name VAL François Miet	0
COL video title VAL John Stubblefield ：In a Sentimental Mood COL channel name VAL Old Malo	COL video title VAL Make It With You   The Nolan Sisters COL channel name VAL VintageVinylToYou	0
COL video title VAL Friday the 13th (Monk / Rollins) COL channel name VAL jrmilazzo1	COL video title VAL Shakin' Stevens - Endless Sleep COL channel name VAL Rocker Quo	0
COL video title VAL Paperback Writer/Rain\, 1964 The Tribute COL channel name VAL Scott Newell	COL video title VAL Doris Day singing No Moon At All COL channel name VAL Dayniac4324	0
COL video title VAL Samba De Uma Nota So - Stan Getz/Charlie Byrd - HQ COL channel name VAL jrocuts	COL video title VAL Samba de uma nota só - Eumir Deodato COL channel name VAL piccinini02	1
COL video title VAL Tony Rice - Streets of London COL channel name VAL LovelyObscurities	COL video title VAL * Rien de rien par Mônica PASSOS * COL channel name VAL Karine TOMASELLI	0
COL video title VAL Viens - Jeane MANSON - inédit ! COL channel name VAL ViolaDivine	COL video title VAL Marilyn Manson-Working Class Hero COL channel name VAL UnsafeWORM	0
COL video title VAL The Derek Trucks Band- Soul Serenade/Rastaman Chant COL channel name VAL VBM3D	COL video title VAL * Rien de rien par Mônica PASSOS * COL channel name VAL Karine TOMASELLI	0
COL video title VAL Robby Longo   Take Me Home\, Country Roads COL channel name VAL Cindy Van Herck	COL video title VAL J.J. Johnson - Speak Low COL channel name VAL Istanti Classics	0
COL video title VAL Klaus Voormann\, Paul McCartney & Ringo Starr - I'm In Love Again (Fats Domino Cover) COL channel name VAL Cris Céspedes	COL video title VAL Pat Boone-The Wayward Wind COL channel name VAL monpetitciel	0
COL video title VAL Jim Brickman - Fields of Gold COL channel name VAL Soul-Searching Tunes '62	COL video title VAL Nancy Sinatra & Lee Hazlewood-You've Lost That Lovin' Feelin COL channel name VAL zmov1	0
COL video title VAL The Yardbirds - I`m Confused COL channel name VAL CROZTYCornell	COL video title VAL Farewell - Marcus Mumford & The Punch Brothers - Another Day/Another Time COL channel name VAL AllMusicWorld	0
COL video title VAL Bettye LaVette - The Word (Amazing Beatles Cover) COL channel name VAL Steve Cabral	COL video title VAL DRIVE MY CAR - OS BRITOS COL channel name VAL Pedro Paulo Carneiro	0
COL video title VAL Laurindo Almeida Michelle COL channel name VAL MrBeatlesCovers	COL video title VAL The Hollies - If I Needed Someone COL channel name VAL T23P01	0
COL video title VAL bryan ferry you are my sunshine COL channel name VAL michaelwilson1961	COL video title VAL Elizabeth Mitchell - You are my sunshine COL channel name VAL TheZoziful	1
COL video title VAL 3 Way Cum - I Wanna Be Your Dog COL channel name VAL Adrian Txus	COL video title VAL The Telescopes - I Wanna Be Your Dog (The Stooges) COL channel name VAL Nick Sick	1
COL video title VAL Herbie Mann - House Of The Rising Sun (1968) COL channel name VAL Adventures In Sound	COL video title VAL B.B.King & Dr.John - Is you is\,or is you ain't my baby COL channel name VAL eddyroxanne	0
COL video title VAL Anthony Callea at the Enmore - Wake me up before you go go COL channel name VAL kee	COL video title VAL Steve Von Till-if i needed you COL channel name VAL HurtHealer/BeforeIRot	0
COL video title VAL Antony - Landslide COL channel name VAL Jonny Shelby	COL video title VAL Wes Montgomery "'Round Midnight" COL channel name VAL JazzyEdu	0
COL video title VAL FRANCESCO DE GREGORI-A CHI COL channel name VAL dRkB8	COL video title VAL LIZA MINNELLI slow boat to china COL channel name VAL SayYes2LIZA	0
COL video title VAL Away in a manger - Third Day. COL channel name VAL barrelroller655	COL video title VAL Gary Hoey -- Away In A Manger COL channel name VAL Jim Wojtasiewicz	1
COL video title VAL Halo and Walking on Sunshine- (Glee Version) COL channel name VAL Macizzlee	COL video title VAL You Gave Me A Mountain Sung by Jim Nabors COL channel name VAL Overlord058	0
COL video title VAL If I Were Your Woman - Bettye Lavette COL channel name VAL Paul Austin	COL video title VAL JAWADDE  vrijen vrijen COL channel name VAL Filip Filmkes	0
COL video title VAL SWAMP RATS Louie Louie COL channel name VAL zminjac	COL video title VAL Barry White - Beware! (1981) - 10. Louie Louie COL channel name VAL Willuigi	1
COL video title VAL Tony Mottola - Something stupid COL channel name VAL Socratess2007	COL video title VAL manfred mann watermelon man shindig 1966 COL channel name VAL Allegro Ma Non	0
COL video title VAL Ely Bruna - Feel Like Making Love - feat. Frankie Lovecchio COL channel name VAL yourdancefloortv	COL video title VAL Junior Brown Freeborn Man COL channel name VAL kyhng	0
COL video title VAL Antony - Landslide COL channel name VAL Jonny Shelby	COL video title VAL Chris Tomlin - Angels We Have Heard on High COL channel name VAL Ziyu Lu	0
